id,slug,name,imageUrl,sourceUrl,sourceRevision,creator,license,licenseUrl,attribution,kind,alt,sha256,bytes,width,height,status
catalog-expansion-2026-082,santa-felicidad,Santa Felicidad,/catalog/owner-2026/closure-20260918-santa-felicidad.webp,"https://commons.wikimedia.org/wiki/File:Perpetua,_Felicitas,_Revocatus,_Saturninus_and_Secundulus_(Menologion_of_Basil_II).jpg",1265761561,Taller de iluminadores del Menologio de Basilio II,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Taller de iluminadores del Menologio de Basilio II; Perpetua, Felicitas, Revocatus, Saturninus and Secundulus (Menologion of Basil II).jpg; Wikimedia Commons; Public domain. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",illustration,"Felicidad, Perpetua y sus compañeros, en una miniatura del Menologio de Basilio II.",49299567ca30152848442eace9c605060b3fb65c19f997d01e0ba99d213b5456,246664,960,626,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-083,san-alban,San Alban,/catalog/owner-2026/closure-20260918-san-alban.webp,https://commons.wikimedia.org/wiki/File:Saint_Alban_(cropped).jpg,1268585539,Autor del vitral no identificado; fotografía de DaveWebster14,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Autor del vitral no identificado; fotografía de DaveWebster14; Saint Alban (cropped).jpg; Wikimedia Commons; Public domain. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",photograph,"Representación de san Albán en un vitral de St Mary, Sledmere.",1785d70ec7385cfcb321e2fd6d7c0c07b7d5c43d5b40b5fd31629a75318477c5,113544,937,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-084,san-tarsicio,San Tarsicio,/catalog/owner-2026/closure-20260918-san-tarsicio.webp,https://commons.wikimedia.org/wiki/File:Statue-Orsay-03.jpg,1120908673,Alexandre Falguière; fotografía de Rama,CC BY-SA 2.0 fr,https://creativecommons.org/licenses/by-sa/2.0/fr/deed.en,"Alexandre Falguière; fotografía de Rama; Statue-Orsay-03.jpg; Wikimedia Commons; CC BY-SA 2.0 fr. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",sculpture,"Tarsicio, mártir cristiano, escultura de Alexandre Falguière conservada en el Museo de Orsay.",85abf79030cc565e497062381c247b488ae67229aa56c5809e489db9d06824dc,35450,960,630,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-085,santos-inocentes,Santos Inocentes,/catalog/owner-2026/closure-20260918-santos-inocentes.webp,https://commons.wikimedia.org/wiki/File:0_La_Vierge_%C3%A0_l%27Enfant_entour%C3%A9e_des_saints_Innocents_-_Louvre_-_(2).JPG,1164080433,Peter Paul Rubens,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Peter Paul Rubens; 0 La Vierge à l'Enfant entourée des saints Innocents - Louvre - (2).JPG; Wikimedia Commons; Public domain. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,"La Virgen y el Niño rodeados por los Santos Inocentes, pintura de Rubens y taller.",37749a124e490dd27367326b3797abfb65cfdb5d345507149d35806235dc9035,211722,856,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-086,san-antonio-abad,San Antonio Abad,/catalog/owner-2026/closure-20260918-san-antonio-abad.webp,https://commons.wikimedia.org/wiki/File:Saint_Anthony_(Damaskinos).png,1127130807,Michael Damaskinos,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Michael Damaskinos; Saint Anthony (Damaskinos).png; Wikimedia Commons; Public domain. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,"San Antonio Abad, pintura de Michael Damaskinos.",0b3de172413c1f0a3eb44fe925e4dc4e1612961ef7937e0443fe99eee2bb08e1,134774,935,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-087,san-benito-de-nursia,San Benito de Nursia,/catalog/owner-2026/closure-20260918-san-benito-de-nursia.webp,"https://commons.wikimedia.org/wiki/File:Memling,_Trittico_di_Benedetto_Portinari,_San_Benedetto.jpg",1039014269,Hans Memling,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Hans Memling; Memling, Trittico di Benedetto Portinari, San Benedetto.jpg; Wikimedia Commons; Public domain. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,"San Benito, tabla del tríptico Portinari de Hans Memling.",cdd14d497603d73c498289fab050108c6ade89d58714d1e0d453f8e30ee23584,149856,859,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-088,santa-escolastica,Santa Escolástica,/catalog/owner-2026/closure-20260918-santa-escolastica.webp,https://commons.wikimedia.org/wiki/File:Kleinmariazell_-_Altar_Scholastica_2.jpg,1140320998,Johann Baptist Wenzel Bergl; fotografía de Wolfgang Sauber,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"Johann Baptist Wenzel Bergl; fotografía de Wolfgang Sauber; Kleinmariazell - Altar Scholastica 2.jpg; Wikimedia Commons; CC BY-SA 3.0. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,"Santa Escolástica en un altar de Kleinmariazell, obra de Johann Baptist Wenzel Bergl.",44c169c467575358e7ff82ab894a12f4b525b09aed4ff2aa7428aa1c5620b8c6,267500,802,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-089,san-pacomio,San Pacomio,/catalog/owner-2026/closure-20260918-san-pacomio.webp,https://commons.wikimedia.org/wiki/File:Bloemaert_-_1619_-_Sylva_anachoretica_Aegypti_et_Palaestinae_-_UB_Radboud_Uni_Nijmegen_-_512890366_08_S_Pachomius.jpeg,1089756814,"Abraham Bloemaert, dibujo; Boëtius à Bolswert, grabado",Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Abraham Bloemaert, dibujo; Boëtius à Bolswert, grabado; Bloemaert - 1619 - Sylva anachoretica Aegypti et Palaestinae - UB Radboud Uni Nijmegen - 512890366 08 S Pachomius.jpeg; Wikimedia Commons; Public domain. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",illustration,"San Pacomio, grabado de la serie Sylva anachoretica de 1619.",eafe1e8032fc98b69300531541c011f45c5bcd96d4dc0c8d08979e383832a0ba,199974,771,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-090,san-bruno,San Bruno,/catalog/owner-2026/closure-20260918-san-bruno.webp,https://commons.wikimedia.org/wiki/File:Nicolas_Mignard-Saint_Bruno.jpg,638678952,Nicolas Mignard,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Nicolas Mignard; Nicolas Mignard-Saint Bruno.jpg; Wikimedia Commons; Public domain. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,"San Bruno, pintura de Nicolas Mignard.",ac00540bb3f47a3e75bc8c83ae2c19b4bc9c230f2dc00ecae0377fdf42709a9d,82318,785,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-091,san-romualdo,San Romualdo,/catalog/owner-2026/closure-20260918-san-romualdo.webp,https://commons.wikimedia.org/wiki/File:Fra_Angelico_032.jpg,1203082834,Fra Angelico,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Fra Angelico; Fra Angelico 032.jpg; Wikimedia Commons; Public domain. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,"San Romualdo, detalle de un fresco de Fra Angelico.",f3092bcb4baaceb96db6426ec1d414de0bbb4cc4b42ec1214f0431d1eb438015,315594,960,1176,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-092,san-juan-gualberto,San Juan Gualberto,/catalog/owner-2026/closure-20260918-san-juan-gualberto.webp,"https://commons.wikimedia.org/wiki/File:Santa_Trinita,_Neri_di_bicci,_San_giovanni_gualberto_(dettaglio)2.jpg",1087026539,Neri di Bicci; fotografía de Sailko,CC BY 2.5,https://creativecommons.org/licenses/by/2.5,"Neri di Bicci; fotografía de Sailko; Santa Trinita, Neri di bicci, San giovanni gualberto (dettaglio)2.jpg; Wikimedia Commons; CC BY 2.5. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,"San Juan Gualberto, detalle de una pintura de Neri di Bicci en Santa Trinita.",ad69801ed09d0a3135f7a82083c8dff2146bc3e2a397ab4c81b00bff75f8cb79,130686,960,829,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-093,san-roberto-de-molesme,San Roberto de Molesme,/catalog/owner-2026/closure-20260918-san-roberto-de-molesme.webp,https://commons.wikimedia.org/wiki/File:Robert_de_Molesme_statue_XVIe_point_peint_08345.JPG,1004747339,Escultor no identificado; fotografía de G. Garitan,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Escultor no identificado; fotografía de G. Garitan; Robert de Molesme statue XVIe point peint 08345.JPG; Wikimedia Commons; CC BY-SA 4.0. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",sculpture,"San Roberto de Molesme, escultura de madera conservada en Troyes.",915c534339743cb07046bfb51c04798b6155602312e766cc5d2f71caeb96e8ea,118984,797,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-094,san-esteban-harding,San Esteban Harding,/catalog/owner-2026/closure-20260918-san-esteban-harding.webp,"https://commons.wikimedia.org/wiki/File:Sv._Stevan_Harding,_Stevanovska_cirkev.JPG",1230870897,Pintor no identificado; fotografía de Doncsecz,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"Pintor no identificado; fotografía de Doncsecz; Sv. Stevan Harding, Stevanovska cirkev.JPG; Wikimedia Commons; CC BY-SA 3.0. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,"San Esteban Harding, pintura de altar en Apátistvánfalva.",7e28eed316bbe72fe3b4b40de24f2e9e9c8819ff110b323e1093a6f9405d829a,167162,900,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-095,san-hugo-de-cluny,San Hugo de Cluny,/catalog/owner-2026/closure-20260918-san-hugo-de-cluny.webp,https://commons.wikimedia.org/wiki/File:Hugo-v-cluny_heinrich-iv_mathilde-v-tuszien_cod-vat-lat-4922_1115ad.jpg,1072510345,Miniaturista medieval no identificado,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Miniaturista medieval no identificado; Hugo-v-cluny heinrich-iv mathilde-v-tuszien cod-vat-lat-4922 1115ad.jpg; Wikimedia Commons; Public domain. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",illustration,"Hugo de Cluny junto a Enrique IV y Matilde de Toscana, miniatura medieval.",19489d9d5839264c96b44d63b86a711707a57a4aa29adecbbb3f7117d61afbf0,203310,960,1156,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-096,san-odo-de-cluny,San Odo de Cluny,/catalog/owner-2026/closure-20260918-san-odo-de-cluny.webp,https://commons.wikimedia.org/wiki/File:Figurchorgest%C3%BChlbuxheim19.JPG,1070155659,Escultor no identificado; fotografía de Memmingen,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,"Escultor no identificado; fotografía de Memmingen; Figurchorgestühlbuxheim19.JPG; Wikimedia Commons; CC BY-SA 3.0. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",sculpture,San Odón de Cluny en una talla de la sillería de Buxheim.,36af6beccf0501138898a3d75822b0326022f49d9a64559efaf75abd7a79726a,437576,900,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-097,san-martin-de-tours,San Martín de Tours,/catalog/owner-2026/closure-20260918-san-martin-de-tours.webp,https://commons.wikimedia.org/wiki/File:Simone_Martini_040.jpg,1190047620,Simone Martini,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Simone Martini; Simone Martini 040.jpg; Wikimedia Commons; Public domain. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,"San Martín en meditación, detalle de los frescos de Simone Martini en Asís.",2404d706967768d9037883ee58074cd69cb1725b9813939b14eddb3b446e0c5b,355758,960,1176,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-098,san-patricio-de-irlanda,San Patricio de Irlanda,/catalog/owner-2026/closure-20260918-san-patricio-de-irlanda.webp,https://commons.wikimedia.org/wiki/File:Our_Lady%27s_Island_Church_of_the_Assumption_East_Aisle_Window_Saint_Patrick_2010_09_26.jpg,1168468035,Autor del vitral no identificado; fotografía de Andreas F. Borchert,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Autor del vitral no identificado; fotografía de Andreas F. Borchert; Our Lady's Island Church of the Assumption East Aisle Window Saint Patrick 2010 09 26.jpg; Wikimedia Commons; CC BY-SA 4.0. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",photograph,San Patricio en un vitral de la iglesia de la Asunción de Our Lady’s Island.,3b882024db8b70383f0867dae619c2295ffefa9485826733dacc7e95d36d95bf,198904,557,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-099,san-columbano,San Columbano,/catalog/owner-2026/closure-20260918-san-columbano.webp,https://commons.wikimedia.org/wiki/File:Nr._6_Der_Heilige_Columbanus.jpg,1187923352,"Gottfried Eichler, dibujo; grabador no identificado",Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Gottfried Eichler, dibujo; grabador no identificado; Nr. 6 Der Heilige Columbanus.jpg; Wikimedia Commons; Public domain. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",illustration,"San Columbano, grabado a partir de un dibujo de Gottfried Eichler, hacia 1765.",2dd218d3b8193995ac4a2e034cd4b986929f60614cacc6802c86e9da8baf6999,45268,960,386,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-100,san-bonifacio,San Bonifacio,/catalog/owner-2026/closure-20260918-san-bonifacio.webp,https://commons.wikimedia.org/wiki/File:Saint_Boniface_by_Cornelis_Bloemaert.jpg,1126979310,Cornelis Bloemaert,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Cornelis Bloemaert; Saint Boniface by Cornelis Bloemaert.jpg; Wikimedia Commons; Public domain. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",illustration,"San Bonifacio, grabado de Cornelis Bloemaert.",9d09446fd6aceadf05e03cd164ce993240cbd0a2069d5b75be511ac45a31c521,294936,800,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-101,san-agustin-de-canterbury,San Agustín de Canterbury,/catalog/owner-2026/closure-20260918-san-agustin-de-canterbury.webp,https://commons.wikimedia.org/wiki/File:Saint_Augustine_of_Canterbury._Line_engraving_by_A._Lommelin_Wellcome_V0031641.jpg,1225727139,"A. Lommelin, grabador; Wellcome Collection",CC BY 4.0,https://creativecommons.org/licenses/by/4.0,"A. Lommelin, grabador; Wellcome Collection — Saint Augustine of Canterbury. Line engraving by A. Lommelin Wellcome V0031641.jpg — CC BY 4.0. Versión redimensionada en WebP. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",illustration,A. Lommelin: grabado que representa a san Agustín de Canterbury; Wellcome Collection.,c40c6d28a8bd27de2bb423c525c7a01e89f4f632164a41a29583db4277c9ec51,502816,758,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-102,san-leandro-de-sevilla,San Leandro de Sevilla,/catalog/owner-2026/closure-20260918-san-leandro-de-sevilla.webp,https://commons.wikimedia.org/wiki/File:San_Leandro.jpg,1171394121,Bartolomé Esteban Murillo,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Bartolomé Esteban Murillo — San Leandro.jpg — Public domain. Versión redimensionada en WebP. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,Bartolomé Esteban Murillo: san Leandro de Sevilla con vestiduras episcopales.,41e53f8cc72d236c4170083803411d3bcc45eabd87b04ddd9afb8182066b4f5c,60238,663,800,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-103,san-gil-abad,San Gil Abad,/catalog/owner-2026/closure-20260918-san-gil-abad.webp,https://commons.wikimedia.org/wiki/File:Master_Of_Saint_Gilles_-_The_Mass_of_St_Gilles_-_WGA14485.jpg,1038759043,Master of Saint Giles,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Master of Saint Giles — Master Of Saint Gilles - The Mass of St Gilles - WGA14485.jpg — Public domain. Versión redimensionada en WebP. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,"Maestro de Saint-Gilles: representación de la misa de san Gil, escena de tradición hagiográfica conservada en la National Gallery.",af29d49d0fdc4f2e8fb44a1ec4cdb98c3ee804963e6564d3d5b5b3c9bb1c2af2,238806,744,1010,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-104,san-simeon-el-estilita,San Simeón el Estilita,/catalog/owner-2026/closure-20260918-san-simeon-el-estilita.webp,"https://commons.wikimedia.org/wiki/File:Plaque_de_Saint-Simeon_(Louvre,_Bj_2180)_(cropped).jpg",1213694724,Orfebre bizantino desconocido; fotografía de Tangopaso,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Orfebre bizantino desconocido; fotografía de Tangopaso — Plaque de Saint-Simeon (Louvre, Bj 2180) (cropped).jpg — Public domain. Versión redimensionada en WebP. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",sculpture,Placa votiva de plata dorada que representa a Simeón Estilita sobre su columna; colección del Louvre.,efa99b8952f7be28407d202f0ba60e9c4a2a756016a84c6f90cb1ebb8f37ef0f,240514,806,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-105,san-pablo-el-ermitano,San Pablo el Ermitaño,/catalog/owner-2026/closure-20260918-san-pablo-el-ermitano.webp,"https://commons.wikimedia.org/wiki/File:San_Pablo_Ermita%C3%B1o,_por_Jos%C3%A9_de_Ribera.jpg",1176395237,Jusepe de Ribera,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Jusepe de Ribera — San Pablo Ermitaño, por José de Ribera.jpg — Public domain. Versión redimensionada en WebP. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,José de Ribera: san Pablo el Ermitaño meditando ante una calavera.,6dab2e3877dcd8b07b9e16320d1e23446531f97e72f12ff3b61d1dbddabc17d1,106108,960,939,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-106,san-francisco-de-asis,San Francisco de Asís,/catalog/owner-2026/closure-20260918-san-francisco-de-asis.webp,https://commons.wikimedia.org/wiki/File:Philip_Fruytiers_-_St._Francis_of_Assisi.jpg,1133354082,Philip Fruytiers,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Philip Fruytiers — Philip Fruytiers - St. Francis of Assisi.jpg — Public domain. Versión redimensionada en WebP. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,Philip Fruytiers: representación de san Francisco de Asís en oración.,f756a03ee73d31b34cf6ae1fc69b6176fb3e42507d3d122026ce1b1dc070ee8d,170186,787,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-107,santo-domingo-de-guzman,Santo Domingo de Guzmán,/catalog/owner-2026/closure-20260918-santo-domingo-de-guzman.webp,https://commons.wikimedia.org/wiki/File:SaintDominic.jpg,1239946975,Claudio Coello,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Claudio Coello — SaintDominic.jpg — Public domain. Versión redimensionada en WebP. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,Claudio Coello: santo Domingo de Guzmán con hábito dominicano.,d3ca232ba10b8d07d2886499dff434cbafb76e5b0ad5025ea950c2af7c49081c,185066,793,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-108,san-ignacio-de-loyola,San Ignacio de Loyola,/catalog/owner-2026/closure-20260918-san-ignacio-de-loyola.webp,https://commons.wikimedia.org/wiki/File:St._Ignatius_of_Loyola_by_Peter_Paul_Rubens.jpg,1266877105,Peter Paul Rubens,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Peter Paul Rubens — St. Ignatius of Loyola by Peter Paul Rubens.jpg — Public domain. Versión redimensionada en WebP. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,Peter Paul Rubens: san Ignacio de Loyola; pintura conservada en el Norton Simon Museum.,73dd1440554aebb6cdf29b7dbf7fd41e640184670059c89c112372c94ae175a1,152666,772,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-109,santa-teresa-de-avila,Santa Teresa de Ávila,/catalog/owner-2026/closure-20260918-santa-teresa-de-avila.webp,https://commons.wikimedia.org/wiki/File:Santa_Teresa_de_Jes%C3%BAs_(Museo_del_Prado).jpg,1166176327,Eduardo Balaca,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Eduardo Balaca — Santa Teresa de Jesús (Museo del Prado).jpg — Public domain. Versión redimensionada en WebP. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,"Eduardo Balaca: retrato idealizado de santa Teresa de Jesús, conservado en el Museo del Prado.",fd53daa4c55ed066bf874cbdfccf42693eda7c745379d24d1a44ab4d42be98a4,237296,896,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-110,san-felipe-neri,San Felipe Neri,/catalog/owner-2026/closure-20260918-san-felipe-neri.webp,https://commons.wikimedia.org/wiki/File:Philip_Neri_in_Ecstasy_by_Guido_Reni_-_Chiesa_Nuova_-_Rome_2015.jpg,1221342863,"Guido Reni, pintura; José Luiz, fotografía",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Guido Reni, pintura; José Luiz, fotografía — Philip Neri in Ecstasy by Guido Reni - Chiesa Nuova - Rome 2015.jpg — CC BY-SA 4.0. Versión redimensionada en WebP. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,"Guido Reni: san Felipe Neri en éxtasis, en la Chiesa Nuova de Roma; fotografía de José Luiz.",2daf6f15d40fd0c6fd09202ac52778b7a7b495a5e14377a89fc88ce0e4299648,202050,800,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-111,san-vicente-de-paul,San Vicente de Paúl,/catalog/owner-2026/closure-20260918-san-vicente-de-paul.webp,https://commons.wikimedia.org/wiki/File:Simon_Fran%C3%A7ois_de_Tours_-_Portrait_Vincent_de_Paul_(4x5_cropped).jpeg,1202806038,Simon François de Tours (1606-1671),Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Simon François de Tours (1606-1671) — Simon François de Tours - Portrait Vincent de Paul (4x5 cropped).jpeg — Public domain. Versión redimensionada en WebP. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,Simon François de Tours: retrato de san Vicente de Paúl.,fc039420af37a9e37aca4eb7291e3059d17f2c2aeff7dd3ae966effdb200f59d,134436,960,1189,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-112,san-juan-bosco,San Juan Bosco,/catalog/owner-2026/closure-20260918-san-juan-bosco.webp,"https://commons.wikimedia.org/wiki/File:Don_Bosco_@_Torino,_1880_(original).jpg",1258846813,Fotografía atribuida a Carlo Felice Deasti,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Fotografía atribuida a Carlo Felice Deasti — Don Bosco @ Torino, 1880 (original).jpg — Public domain. Versión redimensionada en WebP. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",photograph,"Fotografía histórica de Juan Bosco en Turín en 1880, atribuida a Carlo Felice Deasti.",6560ef3dc78662e4017485bc691a6fc031e32050a8e9b0c12ecfcc38d28c860a,50956,712,953,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-113,san-juan-bautista-de-la-salle,San Juan Bautista de La Salle,/catalog/owner-2026/closure-20260918-san-juan-bautista-de-la-salle.webp,https://commons.wikimedia.org/wiki/File:Jean-Baptiste_de_La_Salle_par_Charles_M%C3%BCller.jpg,1208533972,"Léon-Louis Chapon, grabado según Charles Müller; digitalización de Ruisselet51",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Léon-Louis Chapon, grabado según Charles Müller; digitalización de Ruisselet51 — Jean-Baptiste de La Salle par Charles Müller.jpg — CC BY-SA 4.0. Versión redimensionada en WebP. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",illustration,"Léon-Louis Chapon, según Charles Müller: retrato grabado de Juan Bautista de La Salle publicado en 1888.",115860ad12541f893bfa9f5e5d20acdf649c64143576cd38207776ca41e8d45e,355714,721,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-114,san-camilo-de-lelis,San Camilo de Lelis,/catalog/owner-2026/closure-20260918-san-camilo-de-lelis.webp,"https://commons.wikimedia.org/wiki/File:Pierre_subleyras,_san_camillo_de_lellis_mete_in_salvo_gli_ammalati_dell%27ospedale_di_s._spirito_durante_l%27inondazione_del_tevere_del_1598,_1746,_01,0.jpg",1044875933,"Pierre Subleyras, pintura; Francesco Bini (Sailko), fotografía",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Pierre Subleyras, pintura; Francesco Bini (Sailko), fotografía — Pierre subleyras, san camillo de lellis mete in salvo gli ammalati dell'ospedale di s. spirito durante l'inondazione del tevere del 1598, 1746, 01,0.jpg — CC BY-SA 4.0. Versión redimensionada en WebP. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,Pierre Subleyras: Camilo de Lelis socorre a los enfermos durante una inundación del Tíber; fotografía de Sailko.,a7aa3174b9bf5bd2570498e720b9592eb6dcaa0c5d692c64259a0f30d6e2aa38,110224,960,717,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
